Complaint ID,Product,Sub-product,Issue,Sub-issue,State,ZIP code,Date received,Date sent to company,Company,Company response,Timely response?,Consumer disputed?,y,days_to_forward,Date received_year,Date received_month,Date received_dow,p_yes,p_no,pred,expected_cost,high_cost_flag
1230477,Debt collection,"Other (phone, health club, etc.)",Improper contact or sharing of info,Talked to a third party about my debt,CA,94085.0,2015-02-07,2015-02-08,"Kimball, Tirey & St. John LLP",Closed with explanation,Yes,,1,1.0,2015,2,5,0.40848106080321944,0.5915189391967806,1,5.932151513574245,0
1260992,Consumer loan,Pawn loan,Can't contact lender,,AL,36867.0,2015-02-27,2015-03-02,Citibank,Closed with non-monetary relief,Yes,,1,3.0,2015,2,4,0.7325447863701883,0.2674552136298117,1,3.739641709038494,0
1228987,Debt collection,Credit card,Improper contact or sharing of info,Contacted me after I asked not to,OH,45211.0,2015-02-06,2015-02-06,"United Collection Bureau, Inc.",Closed with explanation,Yes,,1,0.0,2015,2,4,0.5321300994594719,0.4678699005405281,1,4.742959204324225,0
1271677,Debt collection,"Other (phone, health club, etc.)",Disclosure verification of debt,Right to dispute notice not received,TN,37931.0,2015-03-06,2015-03-06,Stellar Recovery Inc.,Closed with explanation,Yes,Yes,1,0.0,2015,3,4,0.6160754119161892,0.3839245880838108,1,19.071396704670487,0
1228787,Credit card,,Credit card protection / Debt protection,,NY,11949.0,2015-02-06,2015-02-06,Bank of America,Closed with explanation,Yes,,1,0.0,2015,2,4,0.5959203559512224,0.4040796440487776,1,4.232637152390221,0
1225088,Credit card,,Other,,CA,90265.0,2015-02-04,2015-02-10,JPMorgan Chase,Closed with explanation,Yes,,1,6.0,2015,2,2,0.7139432393881925,0.2860567606118075,1,4.48845408489446,0
1274552,Credit reporting,,Incorrect information on credit report,Personal information,IA,50401.0,2015-03-09,2015-03-09,Equifax,Closed with explanation,Yes,,1,0.0,2015,3,0,0.763002002756768,0.236997997243232,1,2.895983977945856,0
1252262,Credit reporting,,Incorrect information on credit report,Information is not mine,CA,95993.0,2015-02-23,2015-02-23,Experian,Closed with non-monetary relief,Yes,,1,0.0,2015,2,0,0.7573968868593288,0.24260311314067118,1,2.9408249051253694,0
1216163,Debt collection,Medical,Disclosure verification of debt,Not given enough info to verify debt,MD,20910.0,2015-01-29,2015-01-29,West Corporation,Closed with explanation,Yes,,1,0.0,2015,1,3,0.3318511506276493,0.6681488493723506,1,6.345190794978805,0
1257690,Mortgage,Conventional fixed mortgage,Settlement process and costs,,MD,21224.0,2015-02-25,2015-02-26,"Green Tree Servicing, LLC",In progress,Yes,,1,1.0,2015,2,2,0.7646439785489095,0.23535602145109047,1,3.082848171608724,0
1206825,Credit reporting,,Incorrect information on credit report,Information is not mine,GA,30044.0,2015-01-23,2015-01-28,Experian,Closed with explanation,Yes,,1,5.0,2015,1,4,0.659211954035056,0.34078804596494405,1,4.726304367719552,0
1205060,Debt collection,"Other (phone, health club, etc.)",Cont'd attempts collect debt not owed,Debt is not mine,AR,72209.0,2015-01-22,2015-01-22,"Diversified Consultants, Inc.",In progress,Yes,,1,0.0,2015,1,3,0.43295021242839377,0.5670497875716063,1,5.53639830057285,0
1234940,Mortgage,Conventional adjustable mortgage (ARM),"Loan modification,collection,foreclosure",,NJ,8012.0,2015-02-10,2015-02-10,JPMorgan Chase,Closed with explanation,Yes,,1,0.0,2015,2,1,0.5620491112527043,0.4379508887472957,1,4.503607109978366,0
1209843,Debt collection,,Disclosure verification of debt,Not given enough info to verify debt,MO,65102.0,2015-01-26,2015-01-29,"Berlin-Wheeler, Inc.",Closed with explanation,Yes,,1,3.0,2015,1,0,0.48390556765485493,0.5160944323451451,1,5.72875545876116,0
1193547,Debt collection,"Other (phone, health club, etc.)",Cont'd attempts collect debt not owed,Debt is not mine,VA,23113.0,2015-01-14,2015-01-14,"NCC Business Services, Inc.",Closed with explanation,Yes,,1,0.0,2015,1,2,0.2690570844931051,0.7309429155068949,1,6.8475433240551595,0
1241867,Credit reporting,,Incorrect information on credit report,Public record,NC,28645.0,2015-02-16,2015-02-16,Experian,Closed with non-monetary relief,Yes,,1,0.0,2015,2,0,0.7109118919073213,0.2890881080926787,1,3.3127048647414297,0
1183127,Mortgage,Other mortgage,"Loan modification,collection,foreclosure",,WI,54739.0,2015-01-06,2015-01-09,Wells Fargo,Closed with explanation,Yes,,1,3.0,2015,1,1,0.5326189124837284,0.4673810875162716,1,5.3390487001301725,0
1197902,Student loan,Non-federal student loan,Can't repay my loan,,MI,49412.0,2015-01-16,2015-01-22,Navient,Closed with explanation,Yes,,1,6.0,2015,1,4,0.6977864125906983,0.3022135874093017,1,4.617708699274414,0
1195012,Debt collection,"Other (phone, health club, etc.)",Cont'd attempts collect debt not owed,Debt is not mine,FL,33190.0,2015-01-15,2015-01-21,"Enhanced Recovery Company, LLC",Closed with non-monetary relief,Yes,,1,6.0,2015,1,3,0.6148588522088149,0.38514114779118513,1,5.281129182329481,0
1183889,Mortgage,Conventional fixed mortgage,"Loan servicing, payments, escrow account",,TN,37774.0,2015-01-07,2015-01-07,"Capital Markets Cooporative, LLC",Closed with explanation,Yes,,1,0.0,2015,1,2,0.423037528404751,0.576962471595249,1,5.615699772761992,0
1189795,Credit card,,Other,,NY,12566.0,2015-01-12,2015-01-12,TD Bank,Closed with non-monetary relief,Yes,,1,0.0,2015,1,0,0.7677445958819412,0.23225540411805878,1,2.8580432329444703,0
1199829,Debt collection,Credit card,Taking/threatening an illegal action,Attempted to/Collected exempt funds,CO,80233.0,2015-01-20,2015-01-20,JPMorgan Chase,Closed with explanation,Yes,,1,0.0,2015,1,1,0.3600366442550524,0.6399633557449476,1,6.1197068459595805,0
1217471,Mortgage,Conventional adjustable mortgage (ARM),"Loan servicing, payments, escrow account",,FL,33029.0,2015-01-29,2015-01-30,Ocwen,Closed with explanation,Yes,,1,1.0,2015,1,3,0.2791115694776344,0.7208884305223656,1,6.967107444178925,0
1183179,Credit reporting,,Unable to get credit report/credit score,Problem getting report or credit score,TX,76207.0,2015-01-06,2015-01-06,TransUnion,Closed with explanation,Yes,,1,0.0,2015,1,1,0.6758459112153394,0.32415408878466057,1,3.5932327102772845,0
1250406,Student loan,Non-federal student loan,Can't repay my loan,,NY,10459.0,2015-02-20,2015-02-20,Citibank,Closed with explanation,Yes,Yes,1,0.0,2015,2,4,0.7459786070216751,0.25402139297832493,1,18.0321711438266,0
1190946,Debt collection,Credit card,Communication tactics,Frequent or repeated calls,KY,41030.0,2015-01-12,2015-01-12,Citibank,Closed with non-monetary relief,Yes,No,1,0.0,2015,1,0,0.5531937662547365,0.4468062337452635,1,4.574449869962108,0
1262093,Credit card,,Identity theft / Fraud / Embezzlement,,RI,2906.0,2015-03-01,2015-03-01,Bank of America,Closed with explanation,Yes,,1,0.0,2015,3,6,0.6546984362190157,0.3453015637809843,1,3.7624125102478745,0
1181777,Credit card,,Credit determination,,NY,11030.0,2015-01-06,2015-01-09,GE Capital Retail,Closed with explanation,Yes,No,1,3.0,2015,1,1,0.7356578630244115,0.2643421369755885,1,3.714737095804708,0
1260109,Mortgage,Other mortgage,Other,,MA,1721.0,2015-02-27,2015-03-04,Bank of America,Closed with non-monetary relief,Yes,,1,5.0,2015,2,4,0.6961330960769032,0.3038669039230968,1,4.430935231384774,0
1219733,Debt collection,"Other (phone, health club, etc.)",Cont'd attempts collect debt not owed,Debt was paid,FL,34952.0,2015-02-01,2015-02-01,TD Bank,Closed with non-monetary relief,Yes,,1,0.0,2015,2,6,0.541295850895686,0.458704149104314,1,4.669633192834512,0
1230664,Credit reporting,,Incorrect information on credit report,Information is not mine,LA,70119.0,2015-02-09,2015-02-12,TransUnion,Closed with explanation,Yes,Yes,1,3.0,2015,2,0,0.7230570720872337,0.2769429279127663,1,18.81554342330213,0
1250694,Debt collection,Federal student loan,Cont'd attempts collect debt not owed,Debt was paid,TN,37760.0,2015-02-20,2015-02-21,"Williams & Fudge, Inc",Closed with explanation,Yes,,1,1.0,2015,2,4,0.5373151024898484,0.4626848975101516,1,4.901479180081213,0
1186539,Money transfers,Domestic (US) money transfer,Money was not available when promised,,PA,19446.0,2015-01-08,2015-01-13,PNC Bank,Closed with explanation,Yes,Yes,1,5.0,2015,1,3,0.8292075386152915,0.1707924613847085,1,18.36633969107767,0
1214385,Mortgage,FHA mortgage,"Loan servicing, payments, escrow account",,KY,40071.0,2015-01-28,2015-01-28,Wells Fargo,Closed with explanation,Yes,,1,0.0,2015,1,2,0.3931360416153754,0.6068639583846246,1,5.854911667076997,0
1235213,Debt collection,,Cont'd attempts collect debt not owed,Debt is not mine,NJ,7102.0,2015-02-10,2015-02-11,Encore Capital Group,Closed with explanation,Yes,,1,1.0,2015,2,1,0.5898548439337675,0.4101451560662325,1,4.48116124852986,0
1187084,Credit reporting,,Incorrect information on credit report,Account terms,NM,87048.0,2015-01-08,2015-01-08,TransUnion,Closed with explanation,Yes,No,1,0.0,2015,1,3,0.6403343863058633,0.35966561369413674,1,3.877324909553094,0
1236287,Credit reporting,,Incorrect information on credit report,Account status,TX,78148.0,2015-02-11,2015-02-11,Equifax,Closed with non-monetary relief,Yes,,1,0.0,2015,2,2,0.6250166468145671,0.37498335318543285,1,3.999866825483463,0
1266080,Debt collection,"Other (phone, health club, etc.)",Disclosure verification of debt,Right to dispute notice not received,OH,43054.0,2015-03-03,2015-03-03,"Federal Adjustment Bureau, Inc.",Untimely response,No,,0,0.0,2015,3,1,0.3620244160619451,0.637975583938055,1,6.10380467150444,0
1257968,Mortgage,Other mortgage,"Loan servicing, payments, escrow account",,NoI,-9999.0,2015-02-25,2015-03-03,TD Bank,Closed with explanation,Yes,,1,6.0,2015,2,2,0.6629224029503807,0.33707759704961926,1,4.896620776396954,0
1211144,Mortgage,Other mortgage,"Loan modification,collection,foreclosure",,MI,48382.0,2015-01-27,2015-01-30,Ocwen,In progress,Yes,,1,3.0,2015,1,1,0.2821147878785543,0.7178852121214456,1,7.343081696971565,0
1237126,Debt collection,,Cont'd attempts collect debt not owed,Debt is not mine,CA,95821.0,2015-02-12,2015-02-12,"Portfolio Recovery Associates, Inc.",Closed with non-monetary relief,Yes,Yes,1,0.0,2015,2,3,0.6541886377735731,0.34581136222642694,1,18.766490897811416,0
1206598,Bank account or service,Checking account,Problems caused by my funds being low,,NY,11221.0,2015-01-23,2015-01-23,JPMorgan Chase,Closed with explanation,Yes,,1,0.0,2015,1,4,0.6132367497538839,0.38676325024611613,1,4.094106001968929,0
1202346,Debt collection,Medical,Cont'd attempts collect debt not owed,Debt is not mine,CA,92114.0,2015-01-21,2015-01-21,"California Business Bureau, Inc.",Closed with explanation,Yes,Yes,1,0.0,2015,1,2,0.48299150265692364,0.5170084973430764,1,20.136067978744613,1
1200457,Debt collection,Medical,Cont'd attempts collect debt not owed,Debt was paid,IL,62650.0,2015-01-20,2015-01-30,"Collection Professionals, Inc. (Macomb, IL)",Untimely response,No,,0,10.0,2015,1,1,0.3823273436425653,0.6176726563574346,1,7.941381250859477,0
1223315,Debt collection,,Cont'd attempts collect debt not owed,Debt is not mine,FL,32505.0,2015-02-03,2015-02-06,"Uptain Group, Inc.",Closed with explanation,Yes,,1,3.0,2015,2,1,0.4714238617359488,0.5285761382640513,1,5.82860910611241,0
1202845,Mortgage,Conventional fixed mortgage,"Loan modification,collection,foreclosure",,CA,91356.0,2015-01-13,2015-01-13,"Select Portfolio Servicing, Inc",Closed with explanation,Yes,,1,0.0,2015,1,1,0.5961066070888271,0.4038933929111729,1,4.231147143289383,0
1282901,Credit reporting,,Incorrect information on credit report,Public record,GA,30510.0,2015-03-13,2015-03-13,Equifax,Closed with non-monetary relief,Yes,,1,0.0,2015,3,4,0.744527592692783,0.255472407307217,1,3.043779258457736,0
1202565,Money transfers,Domestic (US) money transfer,Money was not available when promised,,FL,33405.0,2015-01-21,2015-01-26,Bank of America,Closed with monetary relief,Yes,,1,5.0,2015,1,2,0.7217258356656067,0.27827416433439334,1,4.226193314675147,0
1243368,Credit reporting,,Incorrect information on credit report,Account status,MO,63033.0,2015-02-17,2015-02-17,Experian,Closed with explanation,Yes,,1,0.0,2015,2,1,0.6790451110656972,0.3209548889343028,1,3.5676391114744224,0
1218038,Bank account or service,Other bank product/service,"Account opening, closing, or management",,GA,31501.0,2015-01-30,2015-01-30,PNC Bank,In progress,Yes,,1,0.0,2015,1,4,0.6033912173828525,0.3966087826171475,1,4.17287026093718,0
1225458,Mortgage,Conventional adjustable mortgage (ARM),"Loan servicing, payments, escrow account",,WA,98038.0,2015-02-04,2015-02-04,Nationstar Mortgage,Closed with explanation,Yes,,1,0.0,2015,2,2,0.613556021528966,0.38644397847103396,1,4.091551827768272,0
1181924,Credit card,,Payoff process,,IA,52240.0,2015-01-05,2015-01-06,Citibank,Closed with monetary relief,Yes,No,1,1.0,2015,1,0,0.7634039847886422,0.23659601521135776,1,3.0927681216908622,0
1219737,Bank account or service,Checking account,"Account opening, closing, or management",,IL,60618.0,2015-02-01,2015-02-01,Santander Bank US,Closed with monetary relief,Yes,,1,0.0,2015,2,6,0.6333916632203253,0.36660833677967475,1,3.932866694237398,0
1262708,Debt collection,Medical,Cont'd attempts collect debt not owed,Debt was discharged in bankruptcy,KY,40515.0,2015-03-02,2015-03-02,"GLA Collection Company, Inc.",Closed with explanation,Yes,,1,0.0,2015,3,0,0.2253059826596697,0.7746940173403303,1,7.197552138722642,0
1209534,Debt collection,Medical,Communication tactics,Frequent or repeated calls,TN,37307.0,2015-01-26,2015-01-30,"Medical Data Systems, Inc.",Closed with explanation,Yes,,1,4.0,2015,1,0,0.3265199956663078,0.6734800043336922,1,7.187840034669537,0
1249664,Credit card,,Billing disputes,,AZ,85140.0,2015-02-20,2015-02-20,Citibank,Closed with monetary relief,Yes,,1,0.0,2015,2,4,0.836996408930953,0.16300359106904705,1,2.3040287285523764,0
1212450,Consumer loan,Personal line of credit,Managing the line of credit,,LA,75060.0,2015-01-27,2015-01-29,"Enova International, Inc.",Closed with explanation,Yes,,1,2.0,2015,1,1,0.772670727357078,0.22732927264292202,1,3.218634181143376,0
1182105,Credit card,,Identity theft / Fraud / Embezzlement,,OR,97380.0,2015-01-06,2015-01-12,Barclays,Closed with explanation,Yes,,1,6.0,2015,1,1,0.7361202113512392,0.2638797886487608,1,4.311038309190087,0
1195186,Bank account or service,Checking account,Using a debit or ATM card,,IL,61491.0,2015-01-15,2015-01-16,Capital One,Closed with explanation,Yes,,1,1.0,2015,1,3,0.5879978488027334,0.4120021511972666,1,4.496017209578133,0
1186245,Debt collection,Credit card,Communication tactics,Frequent or repeated calls,OR,97229.0,2015-01-08,2015-01-08,Encore Capital Group,Closed with non-monetary relief,Yes,,1,0.0,2015,1,3,0.5325125131854958,0.46748748681450425,1,4.739899894516034,0
1239201,Mortgage,Other mortgage,"Loan modification,collection,foreclosure",,WA,98321.0,2015-02-12,2015-03-10,Bank of America,In progress,Yes,,1,26.0,2015,2,3,0.493608567146487,0.5063914328535131,1,10.251131462828106,0
1239417,Bank account or service,(CD) Certificate of deposit,"Account opening, closing, or management",,PA,19365.0,2015-02-12,2015-02-13,Wells Fargo,Closed with explanation,Yes,,1,1.0,2015,2,3,0.5750011291145398,0.4249988708854602,1,4.599990967083682,0
1268728,Credit card,,Other,,CA,92612.0,2015-03-04,2015-03-05,Capital One,In progress,Yes,,1,1.0,2015,3,2,0.9052905822315075,0.09470941776849251,1,1.95767534214794,0
1265721,Mortgage,Conventional adjustable mortgage (ARM),"Loan modification,collection,foreclosure",,OH,45042.0,2015-03-03,2015-03-03,Ocwen,In progress,Yes,,1,0.0,2015,3,1,0.40466286270694596,0.595337137293054,1,5.762697098344432,0
1272663,Credit reporting,,Incorrect information on credit report,Information is not mine,MI,48051.0,2015-03-09,2015-03-13,Equifax,Closed with non-monetary relief,Yes,,1,4.0,2015,3,0,0.7885066931282404,0.2114933068717596,1,3.4919464549740766,0
1257872,Debt collection,"Other (phone, health club, etc.)",Cont'd attempts collect debt not owed,Debt is not mine,CA,91763.0,2015-02-25,2015-03-04,Stellar Recovery Inc.,Closed with explanation,Yes,Yes,1,7.0,2015,2,2,0.6052466202083467,0.39475337979165326,1,20.558027038333226,1
1219669,Debt collection,Credit card,False statements or representation,Attempted to collect wrong amount,FL,32547.0,2015-02-01,2015-02-06,TD Bank,Closed with explanation,Yes,,1,5.0,2015,2,6,0.5287966337965866,0.4712033662034134,1,5.769626929627307,0
1215931,Credit reporting,,Unable to get credit report/credit score,Problem getting report or credit score,WA,98338.0,2015-01-29,2015-02-03,First National Bank of Omaha,Closed with explanation,Yes,,1,5.0,2015,1,3,0.4011641573612289,0.5988358426387711,1,6.790686741110169,0
1191839,Mortgage,Conventional fixed mortgage,Settlement process and costs,,CA,91709.0,2015-01-13,2015-01-14,Wells Fargo,Closed with non-monetary relief,Yes,,1,1.0,2015,1,1,0.5352044473566618,0.46479555264333816,1,4.9183644211467055,0
1237163,Bank account or service,Checking account,Using a debit or ATM card,,AZ,85201.0,2015-02-12,2015-02-13,Wells Fargo,Closed with explanation,Yes,,1,1.0,2015,2,3,0.4153935738763812,0.5846064261236188,1,5.8768514089889505,0
1182855,Consumer loan,Installment loan,Managing the loan or lease,,AR,72758.0,2015-01-06,2015-01-09,Hyundai Capital America,Closed with explanation,Yes,,1,3.0,2015,1,1,0.29044019582626207,0.7095598041737379,1,7.276478433389903,0
1228548,Credit reporting,,Incorrect information on credit report,Account status,TX,77493.0,2015-02-06,2015-03-10,Experian,Closed with non-monetary relief,Yes,,1,32.0,2015,2,4,0.603124158710483,0.39687584128951703,1,10.575006730316137,0
1268842,Debt collection,Credit card,Cont'd attempts collect debt not owed,Debt resulted from identity theft,CA,90403.0,2015-03-05,2015-03-05,Citibank,Closed with explanation,Yes,,1,0.0,2015,3,3,0.7078655691455383,0.29213443085446167,1,3.3370754468356933,0
1189747,Student loan,Non-federal student loan,Can't repay my loan,,IL,60490.0,2015-01-12,2015-01-12,U.S. Bancorp,Closed with explanation,Yes,,1,0.0,2015,1,0,0.5966217744103677,0.4033782255896323,1,4.227025804717059,0
1258416,Debt collection,,Communication tactics,Frequent or repeated calls,FL,34731.0,2015-02-26,2015-03-04,"Enhanced Recovery Company, LLC",Closed with non-monetary relief,Yes,,1,6.0,2015,2,3,0.6470507094286053,0.3529492905713947,1,5.023594324571158,0
1189622,Consumer loan,Vehicle loan,Problems when you are unable to pay,,NC,27536.0,2015-01-11,2015-01-11,Ally Financial Inc.,Closed with monetary relief,Yes,,1,0.0,2015,1,6,0.4778502843513317,0.5221497156486683,1,5.177197725189346,0
1258829,Mortgage,Other mortgage,"Loan modification,collection,foreclosure",,WA,98373.0,2015-02-26,2015-02-26,Nationstar Mortgage,Closed with explanation,Yes,,1,0.0,2015,2,3,0.6294589201216934,0.37054107987830665,1,3.964328639026453,0
1239204,Bank account or service,Checking account,Deposits and withdrawals,,IL,60615.0,2015-02-13,2015-02-20,Citibank,Closed with explanation,Yes,,1,7.0,2015,2,4,0.6909676701995927,0.3090323298004073,1,4.872258638403259,0
1196268,Credit reporting,,Incorrect information on credit report,Account terms,TX,75216.0,2015-01-15,2015-01-27,Experian,Closed with explanation,Yes,Yes,1,12.0,2015,1,3,0.5685549866237048,0.43144501337629515,1,21.851560107010364,1
1181319,Mortgage,Conventional fixed mortgage,"Loan servicing, payments, escrow account",,NJ,7410.0,2015-01-04,2015-01-05,JPMorgan Chase,Closed with explanation,Yes,,1,1.0,2015,1,6,0.4771784897810024,0.5228215102189976,1,5.382572081751981,0
1216683,Mortgage,Conventional adjustable mortgage (ARM),"Loan modification,collection,foreclosure",,TX,75703.0,2015-01-29,2015-01-29,"Prosperity Bancshares, Inc",Closed with explanation,Yes,,1,0.0,2015,1,3,0.49395095571403214,0.5060490442859679,1,5.048392354287743,0
1198048,Consumer loan,Vehicle lease,Managing the loan or lease,,WA,98466.0,2015-01-17,2015-01-17,"VW Credit, Inc",Closed with non-monetary relief,Yes,,1,0.0,2015,1,5,0.6631147186328062,0.33688528136719376,1,3.69508225093755,0
1249296,Prepaid card,Mobile wallet,Adding money,,CA,95376.0,2015-02-20,2015-02-26,Blackhawk Network Holdings Inc.,Closed with explanation,Yes,Yes,1,6.0,2015,2,4,0.7692852069603948,0.23071479303960518,1,19.045718344316843,0
1244204,Consumer loan,Personal line of credit,Account terms and changes,,CA,95020.0,2015-02-18,2015-02-20,Wells Fargo,Closed with explanation,Yes,,1,2.0,2015,2,2,0.6345758247024331,0.3654241752975669,1,4.323393402380535,0
1222823,Credit card,,Closing/Cancelling account,,LA,70003.0,2015-02-03,2015-02-03,Barclays,Closed with non-monetary relief,Yes,,1,0.0,2015,2,1,0.6923760457955133,0.30762395420448674,1,3.460991633635894,0
1201176,Mortgage,Other mortgage,"Loan modification,collection,foreclosure",,CA,95819.0,2015-01-20,2015-01-23,PNC Bank,Closed with explanation,Yes,,1,3.0,2015,1,1,0.6031767261806144,0.39682327381938565,1,4.774586190555086,0
1227921,Mortgage,Other mortgage,"Loan modification,collection,foreclosure",,MD,21044.0,2015-02-06,2015-02-11,"Servis One, Inc.",Closed with explanation,Yes,Yes,1,5.0,2015,2,4,0.4124955282760807,0.5875044717239193,1,21.700035773791356,1
1251629,Credit card,,Other fee,,CA,94114.0,2015-02-23,2015-02-27,Bank of America,Closed with monetary relief,Yes,,1,4.0,2015,2,0,0.6700852746756856,0.32991472532431443,1,4.439317802594515,0
1234445,Credit reporting,,Incorrect information on credit report,Personal information,AZ,85023.0,2015-02-10,2015-02-10,TransUnion,Closed with non-monetary relief,Yes,,1,0.0,2015,2,1,0.7380269337108708,0.2619730662891292,1,3.0957845303130336,0
1191524,Mortgage,FHA mortgage,"Loan servicing, payments, escrow account",,MO,64133.0,2015-01-13,2015-01-14,U.S. Bancorp,Closed with explanation,Yes,,1,1.0,2015,1,1,0.5442036899829824,0.4557963100170176,1,4.846370480136141,0
1275112,Student loan,Non-federal student loan,Can't repay my loan,,WA,98409.0,2015-03-09,2015-03-10,MOHELA,Closed with explanation,Yes,,1,1.0,2015,3,0,0.5980211510395919,0.40197884896040814,1,4.415830791683265,0
1275187,Debt collection,Medical,Disclosure verification of debt,Right to dispute notice not received,PA,16830.0,2015-03-10,2015-03-10,"Synerprise Consulting Services, Inc.",Closed with explanation,Yes,,1,0.0,2015,3,1,0.5547513381291754,0.44524866187082457,1,4.5619892949665966,0
1275137,Credit reporting,,Incorrect information on credit report,Account terms,KS,66502.0,2015-03-10,2015-03-10,TransUnion,Closed with explanation,Yes,,1,0.0,2015,3,1,0.7599396073751398,0.24006039262486023,1,2.920483140998882,0
1252578,Bank account or service,Checking account,"Account opening, closing, or management",,NJ,7666.0,2015-02-23,2015-03-01,TD Bank,Closed with explanation,Yes,,1,6.0,2015,2,0,0.7184563568666413,0.28154364313335867,1,4.4523491450668695,0
1257961,Debt collection,Auto,Improper contact or sharing of info,Talked to a third party about my debt,NC,28403.0,2015-02-26,2015-02-26,Ford Motor Credit Company,In progress,Yes,,1,0.0,2015,2,3,0.46096610423129997,0.5390338957687,1,5.3122711661496,0
1230400,Consumer loan,Vehicle loan,Managing the loan or lease,,TN,37122.0,2015-02-07,2015-02-08,Capital One,Closed with explanation,Yes,,1,1.0,2015,2,5,0.5788965159138925,0.42110348408610754,1,4.5688278726888605,0
1203275,Payday loan,,Applied for loan/did not receive money,,PA,15501.0,2015-01-22,2015-01-27,"Advance America, Cash Advance Centers, Inc.",Closed with explanation,Yes,Yes,1,5.0,2015,1,3,0.5262810979462469,0.4737189020537531,1,20.789751216430027,1
1201860,Debt collection,,Communication tactics,Frequent or repeated calls,OK,73644.0,2015-01-21,2015-01-29,"Eastpoint Recovery Group, Inc",Closed with non-monetary relief,Yes,,1,8.0,2015,1,2,0.4529053638635937,0.5470946361364063,1,6.976757089091251,0
1216924,Mortgage,Conventional fixed mortgage,"Loan servicing, payments, escrow account",,TX,78676.0,2015-01-29,2015-01-29,Nationstar Mortgage,Closed with explanation,Yes,,1,0.0,2015,1,3,0.5866071220352187,0.4133928779647813,1,4.30714302371825,0
1234846,Mortgage,Conventional fixed mortgage,"Loan servicing, payments, escrow account",,TX,78148.0,2015-02-11,2015-02-18,"Green Tree Servicing, LLC",In progress,Yes,,1,7.0,2015,2,2,0.618289647034935,0.38171035296506495,1,5.45368282372052,0
1241779,Credit card,,Identity theft / Fraud / Embezzlement,,TX,75489.0,2015-02-16,2015-02-23,GE Capital Retail,Closed with monetary relief,Yes,Yes,1,7.0,2015,2,0,0.8201566594766594,0.1798433405233406,1,18.838746724186723,0
1198686,Mortgage,FHA mortgage,"Loan modification,collection,foreclosure",,MD,21230.0,2015-01-19,2015-01-19,Flagstar Bank,Closed with explanation,Yes,,1,0.0,2015,1,0,0.6089721545446107,0.39102784545538927,1,4.128222763643114,0
1233589,Mortgage,Other mortgage,"Loan modification,collection,foreclosure",,CA,92335.0,2015-02-10,2015-02-13,Wells Fargo,Closed with explanation,Yes,,1,3.0,2015,2,1,0.4858186121287001,0.5141813878713,1,5.713451102970399,0
1203907,Mortgage,Other mortgage,"Loan servicing, payments, escrow account",,PA,18301.0,2015-01-22,2015-01-27,"Green Tree Servicing, LLC",Closed with explanation,Yes,Yes,1,5.0,2015,1,3,0.5856750260007628,0.4143249739992372,1,20.3145997919939,1
1233701,Bank account or service,Checking account,"Account opening, closing, or management",,CA,95608.0,2015-02-10,2015-02-13,Bank of America,Closed with non-monetary relief,Yes,,1,3.0,2015,2,1,0.5772080593134123,0.42279194068658765,1,4.982335525492701,0
1179260,Credit reporting,,Credit monitoring or identity protection,Problem with fraud alerts,WA,98074.0,2015-01-02,2015-01-02,TransUnion,Closed with explanation,Yes,No,1,0.0,2015,1,4,0.6732514908345512,0.32674850916544884,1,3.6139880733235907,0
1258990,Credit card,,Identity theft / Fraud / Embezzlement,,NY,10021.0,2015-02-26,2015-02-26,GE Capital Retail,Closed with non-monetary relief,Yes,,1,0.0,2015,2,3,0.8178691653318861,0.18213083466811386,1,2.457046677344911,0
1202078,Debt collection,"Other (phone, health club, etc.)",Cont'd attempts collect debt not owed,Debt was paid,NY,10472.0,2015-01-21,2015-01-21,Penn Credit Corporation,Closed with explanation,Yes,,1,0.0,2015,1,2,0.47514456191237764,0.5248554380876224,1,5.198843504700979,0
1256741,Consumer loan,Vehicle loan,Managing the loan or lease,,FL,32804.0,2015-02-25,2015-03-04,Ally Financial Inc.,In progress,Yes,,1,7.0,2015,2,2,0.6151484678792111,0.38485153212078893,1,5.478812256966312,0
1215810,Debt collection,"Other (phone, health club, etc.)",False statements or representation,Attempted to collect wrong amount,NH,3595.0,2015-01-28,2015-01-29,"EOS Holdings, Inc.",Closed with explanation,Yes,Yes,1,1.0,2015,1,2,0.5639136946796444,0.43608630532035564,1,19.688690442562844,1
1182687,Credit reporting,,Incorrect information on credit report,Information is not mine,TX,79316.0,2015-01-06,2015-01-06,TransUnion,Closed with explanation,Yes,,1,0.0,2015,1,1,0.6792970165477041,0.32070298345229586,1,3.565623867618367,0
1222391,Credit reporting,,Incorrect information on credit report,Information is not mine,TX,79763.0,2015-02-03,2015-02-03,Experian,Closed with non-monetary relief,Yes,,1,0.0,2015,2,1,0.7125275520708119,0.28747244792918814,1,3.299779583433505,0
1230921,Debt collection,,Cont'd attempts collect debt not owed,Debt is not mine,GA,30107.0,2015-02-08,2015-02-09,Bank of America,Closed with explanation,Yes,,1,1.0,2015,2,6,0.4268288747242128,0.5731711252757872,1,5.785369002206298,0
1186267,Credit card,,Closing/Cancelling account,,VT,5478.0,2015-01-08,2015-01-13,TD Bank,Closed with explanation,Yes,Yes,1,5.0,2015,1,3,0.7188825462367289,0.28111745376327113,1,19.248939630106168,0
